Date,HDFCBANK,ICICIBANK
2015-07-01,490.58770751953125,267.0828552246094
2015-07-02,487.75311279296875,267.76727294921875
2015-07-03,495.1510009765625,269.09326171875
2015-07-06,499.4145202636719,269.6065673828125
2015-07-07,500.9586181640625,267.425048828125
2015-07-08,492.6618957519531,263.1048278808594
2015-07-09,495.0587463378906,264.7731018066406
2015-07-10,502.7561950683594,267.8955993652344
2015-07-13,505.2452697753906,270.6759033203125
2015-07-14,503.2632751464844,268.1522216796875
2015-07-15,505.498779296875,269.1787414550781
2015-07-16,513.79541015625,271.27471923828125
2015-07-17,511.88262939453125,271.5741882324219
2015-07-20,514.0489501953125,270.16259765625
2015-07-21,506.1209411621094,266.44122314453125
2015-07-22,513.6570434570312,271.01812744140625
2015-07-23,510.66119384765625,267.6817321777344
2015-07-24,510.6380920410156,257.15924072265625
2015-07-27,505.10687255859375,249.03208923339844
2015-07-28,510.9377136230469,243.8136444091797
2015-07-29,510.8685302734375,247.44944763183594
2015-07-30,511.88262939453125,248.946533203125
2015-07-31,512.3897094726562,258.6991271972656
2015-08-03,504.89947509765625,267.6817321777344
2015-08-04,500.77423095703125,268.66558837890625
2015-08-05,503.424560546875,266.35565185546875
2015-08-06,505.15301513671875,266.0990905761719
2015-08-07,503.6320495605469,265.3291320800781
2015-08-10,504.55377197265625,264.858642578125
2015-08-11,504.57684326171875,258.5707702636719
2015-08-12,493.3992919921875,249.50259399414062
2015-08-13,496.6719665527344,249.71652221679688
2015-08-14,507.8495178222656,258.87017822265625
2015-08-17,503.10198974609375,259.1268310546875
2015-08-18,500.72808837890625,257.5869445800781
2015-08-19,498.6540222167969,260.49560546875
2015-08-20,495.3583679199219,255.14883422851562
2015-08-21,489.1820068359375,253.65170288085938
2015-08-24,469.707763671875,230.93856811523438
2015-08-25,469.43121337890625,242.53038024902344
2015-08-26,467.14959716796875,237.8679962158203
2015-08-27,471.113525390625,241.63217163085938
2015-08-28,473.8099670410156,242.70147705078125
2015-08-31,473.5794982910156,237.7397003173828
2015-09-01,460.97314453125,231.7940673828125
2015-09-02,458.69158935546875,226.57559204101562
2015-09-03,465.6746826171875,228.28656005859375
2015-09-04,459.1064147949219,220.50161743164062
2015-09-07,453.7596435546875,213.10166931152344
2015-09-08,462.7937927246094,223.11087036132812
2015-09-09,468.4402160644531,226.3189239501953
2015-09-10,465.9972839355469,228.75706481933594
2015-09-11,465.766845703125,228.88539123535156
2015-09-14,470.0073547363281,233.0345001220703
2015-09-15,466.98828125,229.69813537597656
2015-09-16,471.689697265625,233.4194793701172
2015-09-18,483.85821533203125,237.69692993164062
2015-09-21,485.33319091796875,238.93734741210938
2015-09-22,475.0545349121094,231.4518585205078
2015-09-23,483.6046142578125,233.84722900390625
2015-09-24,484.61871337890625,229.52700805664062
2015-09-28,482.3140563964844,229.35589599609375
2015-09-29,490.795166015625,230.1258544921875
2015-09-30,492.638916015625,231.28076171875
2015-10-01,492.10882568359375,228.50042724609375
2015-10-05,506.2591857910156,240.3489227294922
2015-10-06,500.54376220703125,241.88876342773438
2015-10-07,501.37353515625,242.1026611328125
2015-10-08,499.2300720214844,238.21022033691406
2015-10-09,500.63592529296875,244.754638671875
2015-10-12,498.0547790527344,246.03790283203125
2015-10-13,496.11883544921875,245.90956115722656
2015-10-14,499.9907531738281,242.01712036132812
2015-10-15,499.7141418457031,244.96853637695312
2015-10-16,507.0428466796875,247.6205596923828
2015-10-19,506.00579833984375,245.69570922851562
2015-10-20,504.6690673828125,244.84022521972656
2015-10-21,504.7151794433594,241.84600830078125
2015-10-23,510.9377136230469,244.88299560546875
2015-10-26,507.7112121582031,244.11306762695312
2015-10-27,512.0438842773438,242.70147705078125
2015-10-28,512.3204345703125,232.00791931152344
2015-10-29,508.65606689453125,232.22177124023438
2015-10-30,506.83538818359375,236.9697265625
2015-11-02,499.2300720214844,239.15122985839844
2015-11-03,500.059814453125,239.06568908691406
2015-11-04,498.5848083496094,233.84722900390625
2015-11-05,497.7320861816406,231.0240936279297
2015-11-06,498.2160339355469,228.50042724609375
2015-11-09,490.795166015625,225.1212615966797
2015-11-10,486.09375,224.82183837890625
2015-11-13,484.91839599609375,223.92356872558594
2015-11-16,489.0205383300781,228.6287384033203
2015-11-17,488.95147705078125,229.14202880859375
2015-11-18,483.3280944824219,222.81143188476562
2015-11-19,492.68505859375,227.90158081054688
2015-11-20,493.5837097167969,226.6611328125
2015-11-23,491.37127685546875,227.5166015625
2015-11-24,490.58770751953125,225.29234313964844
2015-11-26,490.4033203125,225.84840393066406
2015-11-27,497.5246887207031,231.0240936279297
2015-11-30,496.76416015625,234.01832580566406
2015-12-01,499.1839599609375,234.3177490234375
2015-12-02,496.7871398925781,231.3235321044922
2015-12-03,496.30322265625,227.3883056640625
2015-12-04,488.0756530761719,223.6669464111328
2015-12-07,489.4814758300781,225.03570556640625
2015-12-08,483.6278076171875,223.6669464111328
2015-12-09,482.7980651855469,221.95594787597656
2015-12-10,488.8593444824219,221.5281982421875
2015-12-11,482.29107666015625,213.2727813720703
2015-12-14,486.3011779785156,213.01612854003906
2015-12-15,488.3291320800781,210.79188537597656
2015-12-16,491.9474792480469,215.62538146972656
2015-12-17,497.9165954589844,216.56637573242188
2015-12-18,494.5747375488281,213.9571533203125
2015-12-21,495.6809997558594,220.8865966796875
2015-12-22,491.55560302734375,222.04151916503906
2015-12-23,495.08184814453125,224.0091094970703
2015-12-24,495.0356750488281,220.6727294921875
2015-12-28,496.5337219238281,225.89120483398438
2015-12-29,496.8562927246094,226.49005126953125
2015-12-30,495.17401123046875,224.4368896484375
2015-12-31,498.7922668457031,223.58139038085938
2016-01-01,501.8343505859375,224.99293518066406
2016-01-04,493.4225158691406,218.61953735351562
2016-01-05,489.6889343261719,219.60336303710938
2016-01-06,491.85528564453125,213.9571533203125
2016-01-07,486.8312072753906,211.0912628173828
2016-01-08,489.6658935546875,209.63693237304688
2016-01-11,487.9373779296875,204.84625244140625
2016-01-12,482.567626953125,202.53639221191406
2016-01-13,488.65179443359375,204.8889923095703
2016-01-14,483.85821533203125,201.68092346191406
2016-01-15,480.3551940917969,192.01393127441406
2016-01-18,472.842041015625,190.8590087890625
2016-01-19,477.42828369140625,195.69253540039062
2016-01-20,469.3620300292969,191.97113037109375
2016-01-21,471.5284423828125,193.5965576171875
2016-01-22,474.8932189941406,199.1144561767578
2016-01-25,479.89422607421875,201.93759155273438
2016-01-27,477.359130859375,203.00692749023438
2016-01-28,475.5384826660156,199.49945068359375
2016-01-29,483.904296875,196.8901824951172
2016-02-01,488.4674987792969,185.81166076660156
2016-02-02,485.7249755859375,179.9943084716797
2016-02-03,481.1387634277344,174.56202697753906
2016-02-04,483.6046142578125,174.4764404296875
2016-02-05,486.39337158203125,179.13885498046875
2016-02-08,477.4512939453125,178.4116973876953
2016-02-09,472.93426513671875,179.13885498046875
2016-02-10,466.8961486816406,177.29957580566406
2016-02-11,449.5422058105469,170.45570373535156
2016-02-12,447.7445983886719,165.5794219970703
2016-02-15,448.75860595703125,174.09146118164062
2016-02-16,448.68951416015625,168.18861389160156
2016-02-17,449.35784912109375,163.1840362548828
2016-02-18,456.0643310546875,167.8036651611328
2016-02-19,455.9951171875,170.07070922851562
2016-02-22,455.7416687011719,169.77127075195312
2016-02-23,447.1223449707031,164.25338745117188
2016-02-24,437.6963806152344,159.97596740722656
2016-02-25,434.4929504394531,156.5540008544922
2016-02-26,442.950927734375,158.09390258789062
2016-02-29,447.9519958496094,162.58517456054688
2016-03-01,453.62139892578125,175.33193969726562
2016-03-02,464.24578857421875,188.20701599121094
2016-03-03,468.2327880859375,186.49606323242188
2016-03-04,470.39910888671875,188.63478088378906
2016-03-08,467.44921875,185.5122528076172
2016-03-09,472.3580627441406,185.08450317382812
2016-03-10,470.7217712402344,184.3573455810547
2016-03-11,474.1556701660156,182.9457550048828
2016-03-14,473.62567138671875,189.61859130859375
2016-03-15,473.2337951660156,189.36190795898438
2016-03-16,474.9622802734375,193.68211364746094
2016-03-17,469.40814208984375,194.8370361328125
2016-03-18,474.0174255371094,196.93295288085938
2016-03-21,481.9453125,200.91098022460938
2016-03-22,485.748046875,199.8416290283203
2016-03-23,483.673828125,200.3549041748047
2016-03-28,482.8210754394531,192.86941528320312
2016-03-29,485.7249755859375,191.11566162109375
2016-03-30,490.86431884765625,203.1780242919922
2016-03-31,493.72210693359375,202.45086669921875
2016-04-01,490.6337585449219,203.86239624023438
2016-04-04,492.7541809082031,204.24737548828125
2016-04-05,487.4073791503906,192.99774169921875
2016-04-06,489.2740478515625,190.38851928710938
2016-04-07,486.50848388671875,188.46363830566406
2016-04-08,488.2831115722656,189.2763671875
2016-04-11,493.6298522949219,192.22779846191406
2016-04-12,489.96551513671875,195.69253540039062
2016-04-13,498.6078796386719,205.87283325195312
2016-04-18,501.3964538574219,202.87860107421875
2016-04-20,506.0287780761719,203.64854431152344
2016-04-21,502.9405822753906,216.48081970214844
2016-04-22,503.40155029296875,215.5825653076172
2016-04-25,503.9085693359375,216.39527893066406
2016-04-26,513.4036254882812,217.33633422851562
2016-04-27,518.1741943359375,209.25198364257812
2016-04-28,513.44970703125,205.40228271484375
2016-04-29,521.9306640625,202.70751953125
2016-05-02,515.1552124023438,193.98155212402344
2016-05-03,515.31640625,189.14804077148438
2016-05-04,519.626220703125,183.4590606689453
2016-05-05,521.9076538085938,183.63015747070312
2016-05-06,516.0770263671875,187.0093231201172
2016-05-09,526.1022338867188,192.7410888671875
2016-05-10,527.7154541015625,192.91220092773438
2016-05-11,524.9037475585938,191.58619689941406
2016-05-12,529.6512451171875,198.30172729492188
2016-05-13,525.8717651367188,193.76766967773438
2016-05-16,535.9660034179688,191.4150848388672
2016-05-17,531.6564331054688,193.2971649169922
2016-05-18,525.7564697265625,193.7248992919922
2016-05-19,525.13427734375,192.9549560546875
2016-05-20,525.8717651367188,188.29257202148438
2016-05-23,523.9588012695312,189.14804077148438
2016-05-24,525.4338989257812,192.0994873046875
2016-05-25,540.8057250976562,201.039306640625
2016-05-26,545.3919677734375,206.300537109375
2016-05-27,547.0283203125,208.01153564453125
2016-05-30,543.77880859375,209.1664276123047
2016-05-31,544.769775390625,209.2947540283203
2016-06-01,541.6585083007812,205.35951232910156
2016-06-02,541.5662231445312,206.47164916992188
2016-06-03,540.0913696289062,208.52481079101562
2016-06-06,539.7916870117188,208.3109588623047
2016-06-07,540.9900512695312,217.37911987304688
2016-06-08,535.873779296875,220.41607666015625
2016-06-09,534.3988647460938,217.76406860351562
2016-06-10,535.2977294921875,216.09588623046875
2016-06-13,531.40283203125,208.52481079101562
2016-06-14,530.9188232421875,209.55142211914062
2016-06-15,539.0772094726562,212.11785888671875
2016-06-16,535.66650390625,208.71279907226562
2016-06-17,539.2847900390625,208.18894958496094
2016-06-20,540.2296142578125,207.8833770751953
2016-06-21,537.7406616210938,207.66510009765625
2016-06-22,539.9760131835938,208.6691436767578
2016-06-23,548.5492553710938,210.32801818847656
2016-06-24,535.5511474609375,201.64076232910156
2016-06-27,534.6524047851562,203.16867065429688
2016-06-28,537.8788452148438,203.5615692138672
2016-06-29,542.9209594726562,206.6173858642578
2016-06-30,546.7083129882812,210.02244567871094
2016-07-01,545.8021240234375,209.84783935546875
2016-07-04,545.01220703125,216.65794372558594
2016-07-05,541.6661987304688,213.99501037597656
2016-07-07,550.983642578125,213.77674865722656
2016-07-08,545.9646606445312,211.24476623535156
2016-07-11,557.5361328125,218.1422119140625
2016-07-12,558.6514892578125,228.4883575439453
2016-07-13,556.6067504882812,228.00814819335938
2016-07-14,557.81494140625,234.51271057128906
2016-07-15,568.6658935546875,232.02438354492188
2016-07-18,570.4085083007812,229.9726104736328
2016-07-19,566.1796875,234.99290466308594
2016-07-20,572.6158447265625,233.5522918701172
2016-07-21,570.9429321289062,228.6629638671875
2016-07-22,571.96533203125,230.0162811279297
2016-07-25,579.4703369140625,234.5563201904297
2016-07-26,575.68310546875,228.44468688964844
2016-07-27,574.8232421875,236.2589111328125
2016-07-28,580.1674194335938,237.48121643066406
2016-07-29,579.121826171875,229.5360565185547
2016-08-01,577.3095703125,217.83660888671875
2016-08-02,577.7742919921875,214.16964721679688
2016-08-03,576.4497680664062,211.37574768066406
2016-08-04,576.7053833007812,209.84783935546875
2016-08-05,580.5392456054688,214.73715209960938
2016-08-08,580.7019653320312,214.12599182128906
2016-08-09,579.5865478515625,214.21328735351562
2016-08-10,570.1529541015625,208.9747314453125
2016-08-11,570.7802734375,211.89959716796875
2016-08-12,570.9893798828125,214.73715209960938
2016-08-16,570.3389892578125,217.00718688964844
2016-08-17,573.8706665039062,216.17776489257812
2016-08-18,582.049560546875,220.8051300048828
2016-08-19,579.5401000976562,221.67823791503906
2016-08-22,581.0272216796875,220.2376251220703
2016-08-23,581.5615844726562,218.44781494140625
2016-08-24,586.371337890625,216.91989135742188
2016-08-25,584.8611450195312,215.6102294921875
2016-08-26,584.1871948242188,214.16964721679688
2016-08-29,575.3577270507812,218.70970153808594
2016-08-30,589.5546875,223.72999572753906
2016-08-31,600.0337524414062,225.25791931152344
2016-09-01,596.548583984375,227.8335418701172
2016-09-02,597.1991577148438,228.13912963867188
2016-09-06,604.3091430664062,238.09237670898438
2016-09-07,597.9658813476562,242.85072326660156
2016-09-08,599.1973266601562,241.27914428710938
2016-09-09,599.662109375,239.314697265625
2016-09-12,594.7826538085938,234.16343688964844
2016-09-14,589.9264526367188,237.00100708007812
2016-09-15,594.643310546875,236.2589111328125
2016-09-16,603.1241455078125,233.42129516601562
2016-09-19,599.5459594726562,237.1319580078125
2016-09-20,598.7559204101562,237.5684814453125
2016-09-21,600.8702392578125,235.64768981933594
2016-09-22,607.329833984375,240.5370330810547
2016-09-23,610.0250854492188,236.8263702392578
2016-09-26,602.334228515625,229.23046875
2016-09-27,603.2172241210938,227.0041046142578
2016-09-28,601.9159545898438,227.658935546875
2016-09-29,593.6672973632812,218.57875061035156
2016-09-30,591.5064086914062,220.1503143310547
2016-10-03,598.1749267578125,223.6427001953125
2016-10-04,599.2671508789062,225.43251037597656
2016-10-05,597.663818359375,223.03152465820312
2016-10-06,595.7352294921875,219.3645477294922
2016-10-07,595.1079711914062,218.79701232910156
2016-10-10,596.8506469726562,218.36045837402344
2016-10-13,586.812744140625,210.54629516601562
2016-10-14,586.371337890625,211.0701446533203
2016-10-17,575.171875,225.91273498535156
2016-10-18,584.5357666015625,236.0406036376953
2016-10-19,584.7681274414062,231.4132080078125
2016-10-20,583.4436645507812,242.3705291748047
2016-10-21,590.5072631835938,242.19590759277344
2016-10-24,587.1846313476562,248.43850708007812
2016-10-25,581.0272216796875,252.54205322265625
2016-10-26,575.9154663085938,243.06900024414062
2016-10-27,581.8637084960938,248.2202606201172
2016-10-28,585.093505859375,241.7156982421875
2016-11-01,585.44189453125,240.40606689453125
2016-11-02,579.0986328125,237.39390563964844
2016-11-03,583.1880493164062,235.51675415039062
2016-11-04,577.9600219726562,235.56040954589844
2016-11-07,580.6321411132812,243.33094787597656
2016-11-08,582.8860473632812,247.2598419189453
2016-11-09,581.4686279296875,245.73193359375
2016-11-10,594.1552124023438,255.4669189453125
2016-11-11,592.8773193359375,241.3228302001953
2016-11-15,583.0951538085938,235.51675415039062
2016-11-16,578.2621459960938,232.41726684570312
2016-11-17,571.6864624023438,233.68324279785156
2016-11-18,562.9500122070312,231.02032470703125
2016-11-21,557.0481567382812,228.05181884765625
2016-11-22,556.7462158203125,229.3614501953125
2016-11-23,550.5654296875,231.32589721679688
2016-11-24,541.6196899414062,226.39291381835938
2016-11-25,552.6798095703125,227.0913848876953
2016-11-28,550.426025390625,222.9005584716797
2016-11-29,547.7772216796875,223.03152465820312
2016-11-30,557.4663696289062,231.8497772216797
2016-12-01,556.3743896484375,226.261962890625
2016-12-02,552.5869140625,226.56753540039062
2016-12-05,555.9561157226562,227.74623107910156
2016-12-06,555.0731201171875,227.87716674804688
2016-12-07,549.1016235351562,225.86907958984375
2016-12-08,557.419921875,229.4051055908203
2016-12-09,556.8623046875,234.38172912597656
2016-12-12,550.426025390625,231.23858642578125
2016-12-13,551.2625122070312,230.845703125
2016-12-14,546.3598022460938,227.4842987060547
2016-12-15,546.778076171875,227.26600646972656
2016-12-16,549.427001953125,223.16250610351562
2016-12-19,546.8477783203125,224.4721221923828
2016-12-20,549.2410278320312,219.67013549804688
2016-12-21,548.3580932617188,221.11073303222656
2016-12-22,545.151611328125,220.8488006591797
2016-12-23,551.2625122070312,219.8883819580078
2016-12-26,546.0345458984375,216.65794372558594
2016-12-27,550.7745361328125,221.3726348876953
2016-12-28,551.4948120117188,219.80105590820312
2016-12-29,560.0687866210938,219.23358154296875
2016-12-30,560.533447265625,222.9005584716797
2017-01-02,556.3046264648438,219.97569274902344
2017-01-03,552.958740234375,222.11476135253906
2017-01-04,550.9140014648438,219.23358154296875
2017-01-05,551.2391967773438,224.6030731201172
2017-01-06,554.7014770507812,225.38888549804688
2017-01-09,555.4215698242188,225.86907958984375
2017-01-10,564.3208618164062,227.1787109375
2017-01-11,573.4523315429688,231.10765075683594
2017-01-12,573.9171142578125,234.29443359375
2017-01-13,572.7554321289062,234.0325164794922
2017-01-16,579.7955932617188,235.12387084960938
2017-01-17,575.5436401367188,234.33807373046875
2017-01-18,577.448974609375,234.38172912597656
2017-01-19,574.5213012695312,235.4730987548828
2017-01-20,574.5444946289062,230.0162811279297
2017-01-23,578.4015502929688,224.86502075195312
2017-01-24,589.04345703125,224.51577758789062
2017-01-25,599.7549438476562,226.96044921875
2017-01-27,600.359130859375,237.48121643066406
2017-01-30,597.1293334960938,236.4335174560547
2017-01-31,597.9193725585938,234.8182830810547
2017-02-01,606.7721557617188,245.3390350341797
2017-02-02,603.5192260742188,249.52989196777344
2017-02-03,609.2583618164062,245.81924438476562
2017-02-06,610.67578125,253.45875549316406
2017-02-07,607.4459228515625,251.5380096435547
2017-02-08,606.7489624023438,249.52989196777344
2017-02-09,603.03125,248.83140563964844
2017-02-10,605.7962036132812,245.86289978027344
2017-02-13,608.8633422851562,245.90652465820312
2017-02-14,609.281494140625,248.5258331298828
2017-02-15,614.43994140625,245.12074279785156
2017-02-16,617.0886840820312,243.41824340820312
2017-02-17,639.92919921875,247.08522033691406
2017-02-20,654.8231201171875,246.51771545410156
2017-02-21,657.8206176757812,248.6568145751953
2017-02-22,650.1993408203125,249.83547973632812
2017-02-23,647.9454345703125,248.39486694335938
2017-02-27,647.6201782226562,243.46188354492188
2017-02-28,645.9937133789062,241.27914428710938
2017-03-01,646.7139892578125,243.68016052246094
2017-03-02,641.3464965820312,243.2872772216797
2017-03-03,639.9059448242188,240.92991638183594
2017-03-06,641.6486206054688,241.62840270996094
2017-03-07,644.181396484375,240.97357177734375
2017-03-08,646.9695434570312,239.57662963867188
2017-03-09,647.8989868164062,238.7908477783203
2017-03-10,650.6408081054688,236.21522521972656
2017-03-14,655.566650390625,250.79586791992188
2017-03-15,658.3084716796875,248.96238708496094
2017-03-16,658.656982421875,248.39486694335938
2017-03-17,662.6070556640625,244.98980712890625
2017-03-20,667.3703002929688,240.14414978027344
2017-03-21,669.624267578125,237.5248565673828
2017-03-22,664.9539184570312,231.3695526123047
2017-03-23,664.9539184570312,233.0720977783203
2017-03-24,661.9100952148438,239.8822021484375
2017-03-27,655.171630859375,238.48526000976562
2017-03-28,659.9813842773438,241.84664916992188
2017-03-29,663.8850708007812,246.38674926757812
2017-03-30,681.358154296875,245.64463806152344
2017-03-31,670.3677368164062,241.7156982421875
2017-04-03,666.0227661132812,250.31564331054688
2017-04-05,665.6276245117188,248.70045471191406
2017-04-06,668.4856567382812,245.20806884765625
2017-04-07,668.6483764648438,242.1522674560547
2017-04-10,666.4641723632812,242.41419982910156
2017-04-11,668.9503173828125,247.6527557373047
2017-04-12,670.902099609375,245.16441345214844
2017-04-13,669.3221435546875,246.91061401367188
2017-04-17,667.6956176757812,246.56137084960938
2017-04-18,672.5751342773438,247.43446350097656
2017-04-19,673.3651733398438,244.94613647460938
2017-04-20,679.47607421875,238.1360321044922
2017-04-21,695.4853515625,234.99290466308594
2017-04-24,712.4240112304688,234.5563201904297
2017-04-25,714.2828369140625,237.9177703857422
2017-04-26,720.6029052734375,241.75933837890625
2017-04-27,728.9445190429688,239.3583526611328
2017-04-28,718.67431640625,243.15631103515625
2017-05-02,715.9325561523438,240.62435913085938
2017-05-03,717.652099609375,238.1360321044922
2017-05-04,713.2373657226562,260.0069885253906
2017-05-05,712.0289916992188,260.6618347167969
2017-05-08,713.2373657226562,264.50341796875
2017-05-09,713.6787109375,262.45172119140625
2017-05-10,721.1373901367188,260.7491149902344
2017-05-11,718.6279296875,262.1023864746094
2017-05-12,721.067626953125,258.91558837890625
2017-05-15,721.8807983398438,263.49932861328125
2017-05-16,724.785400390625,264.241455078125
2017-05-17,723.6234130859375,270.4404602050781
2017-05-18,723.6004028320312,268.868896484375
2017-05-19,725.52880859375,268.08306884765625
2017-05-22,732.3833618164062,265.2892150878906
2017-05-23,729.1768798828125,267.2099914550781
2017-05-24,728.084716796875,267.7775573730469
2017-05-25,751.5062255859375,277.38153076171875
2017-05-26,755.6188354492188,280.74298095703125
2017-05-29,758.3607177734375,274.93695068359375
2017-05-30,757.0361328125,280.6119689941406
2017-05-31,760.35888671875,285.0211181640625
2017-06-01,756.8270874023438,279.47698974609375
2017-06-02,759.45263671875,277.7744445800781
2017-06-05,760.0568237304688,279.1713562011719
2017-06-06,761.6368408203125,278.4729309082031
2017-06-07,762.4965209960938,283.4931945800781
2017-06-08,764.3321533203125,279.5643005371094
2017-06-09,774.5790405273438,281.26678466796875
2017-06-12,775.4852294921875,275.6790466308594
2017-06-13,779.1795654296875,274.8931884765625
2017-06-14,776.6237182617188,278.5602111816406
2017-06-15,773.4404296875,276.5521240234375
2017-06-16,775.7175903320312,276.3338317871094
2017-06-19,786.7079467773438,279.91351318359375
2017-06-20,783.7570190429688,283.0769348144531
2017-06-21,789.4032592773438,281.7702331542969
2017-06-22,789.0780029296875,280.31829833984375
2017-06-23,780.0857543945312,282.4962158203125
2017-06-27,774.9740600585938,278.67279052734375
2017-06-28,774.4163208007812,281.04425048828125
2017-06-29,777.9716186523438,283.8513488769531
2017-06-30,772.8258666992188,280.8506164550781
2017-07-03,775.889892578125,280.75390625
2017-07-04,773.4339599609375,280.2215270996094
2017-07-05,771.2821044921875,283.4641418457031
2017-07-06,775.679443359375,284.33526611328125
2017-07-07,779.9129638671875,280.41510009765625
2017-07-10,784.1932983398438,282.1090393066406
2017-07-11,786.0880126953125,280.36669921875
2017-07-12,786.485595703125,282.9801940917969
2017-07-13,787.5615234375,288.3523254394531
2017-07-14,785.87744140625,288.69110107421875
2017-07-17,787.000244140625,293.7727966308594
2017-07-18,787.5615234375,294.15997314453125
2017-07-19,791.6547241210938,292.5628662109375
2017-07-20,800.3557739257812,290.96575927734375
2017-07-21,796.6836547851562,292.3692626953125
2017-07-24,811.676513671875,293.33721923828125
2017-07-25,813.8049926757812,294.4019470214844
2017-07-26,817.5006103515625,300.40325927734375
2017-07-27,837.1949462890625,297.354248046875
2017-07-28,831.9789428710938,286.6583557128906
2017-07-31,834.7388916015625,292.9016418457031
2017-08-01,840.7267456054688,292.9016418457031
2017-08-02,838.1304931640625,292.17572021484375
2017-08-03,832.6572265625,286.2228088378906
2017-08-04,837.4755859375,286.7551574707031
2017-08-07,836.6802978515625,290.5301513671875
2017-08-08,831.6982421875,286.0292053222656
2017-08-09,825.4063110351562,281.2862548828125
2017-08-10,823.53515625,279.4955139160156
2017-08-11,818.2022705078125,277.7532653808594
2017-08-14,822.0147094726562,282.4477844238281
2017-08-16,833.2654418945312,285.4968566894531
2017-08-17,825.8507690429688,283.7545166015625
2017-08-18,819.6524658203125,283.7545166015625
2017-08-21,815.465576171875,284.0932922363281
2017-08-22,817.2432861328125,284.52886962890625
2017-08-23,829.148681640625,289.02984619140625
2017-08-24,824.494140625,288.1587219238281
2017-08-28,824.377197265625,291.2561340332031
2017-08-29,816.845703125,289.9009704589844
2017-08-30,827.3242797851562,290.67535400390625
2017-08-31,831.0198974609375,288.4974670410156
2017-09-01,826.8799438476562,288.7394714355469
2017-09-04,819.0676879882812,287.5779113769531
2017-09-05,821.1494140625,288.0618896484375
2017-09-06,823.2778930664062,285.884033203125
2017-09-07,826.3887329101562,283.2705383300781
2017-09-08,836.25927734375,282.6413879394531
2017-09-11,852.9596557617188,281.4798278808594
2017-09-12,858.5030517578125,281.8670654296875
2017-09-13,861.61376953125,282.6413879394531
2017-09-14,860.4678955078125,284.28692626953125
2017-09-15,864.935302734375,282.2542419433594
2017-09-18,870.3150024414062,283.60931396484375
2017-09-19,865.2861328125,285.20648193359375
2017-09-20,864.8884887695312,281.2378234863281
2017-09-21,860.3275146484375,275.81732177734375
2017-09-22,853.3104248046875,268.21893310546875
2017-09-25,841.9196166992188,270.5420227050781
2017-09-26,838.4344482421875,273.6878662109375
2017-09-27,831.0433959960938,267.54132080078125
2017-09-28,839.837890625,267.1058044433594
2017-09-29,844.7030029296875,267.7349548339844
2017-10-03,846.1765747070312,269.4772644042969
2017-10-04,840.6331787109375,267.2509765625
2017-10-05,841.381591796875,263.0887756347656
2017-10-06,842.0833129882812,263.2340087890625
2017-10-09,839.931396484375,263.0403747558594
2017-10-10,843.299560546875,261.15289306640625
2017-10-11,837.4288330078125,259.0234069824219
2017-10-12,850.8311157226562,258.9750061035156
2017-10-13,865.80078125,262.6048278808594
2017-10-16,868.771240234375,265.4602355957031
2017-10-17,866.01123046875,265.1214904785156
2017-10-18,874.0807495117188,254.71603393554688
2017-10-19,864.677978515625,249.5858917236328
2017-10-23,871.648193359375,254.13528442382812
2017-10-24,873.42578125,258.0070495605469
2017-10-25,839.744384765625,295.90228271484375
2017-10-26,839.8612670898438,289.65899658203125
2017-10-27,837.849853515625,291.4981384277344
2017-10-30,849.0535888671875,290.9173583984375
2017-10-31,846.0128784179688,290.48175048828125
2017-11-01,851.9537963867188,303.3554992675781
2017-11-02,852.3748168945312,306.5013427734375
2017-11-03,856.3978881835938,305.7753601074219
2017-11-06,855.4155883789062,305.96893310546875
2017-11-07,853.1233520507812,302.4359436035156
2017-11-08,854.1759033203125,295.7087097167969
2017-11-09,855.0647583007812,301.3227844238281
2017-11-10,852.328125,308.2920837402344
2017-11-13,848.3753051757812,304.17828369140625
2017-11-14,843.1358032226562,304.0330810546875
2017-11-15,842.1535034179688,305.38818359375
2017-11-16,845.6386108398438,308.7276611328125
2017-11-17,853.9888305664062,314.6805725097656
2017-11-20,859.883056640625,308.3404541015625
2017-11-21,863.6723022460938,309.6471862792969
2017-11-22,867.8824462890625,308.6792297363281
2017-11-23,862.0816650390625,309.2116394042969
2017-11-24,866.0814208984375,307.03369140625
2017-11-27,868.9583740234375,306.84014892578125
2017-11-28,872.607177734375,303.16192626953125
2017-11-29,876.3262329101562,304.7590637207031
2017-11-30,867.1573486328125,297.6930236816406
2017-12-01,864.58447265625,295.4667053222656
2017-12-04,857.9884643554688,294.4987487792969
2017-12-05,851.60302734375,295.4667053222656
2017-12-06,843.5803833007812,289.9009704589844
2017-12-07,846.55078125,295.9990539550781
2017-12-08,860.9356689453125,300.7904357910156
2017-12-11,863.7424926757812,301.468017578125
2017-12-12,851.3458251953125,297.7414245605469
2017-12-13,852.0241088867188,293.2404479980469
2017-12-14,859.8363037109375,294.5955810546875
2017-12-15,876.3963623046875,293.4339904785156
2017-12-18,878.9691162109375,298.99969482421875
2017-12-19,881.5655517578125,303.6459045410156
2017-12-20,873.9169921875,305.6785583496094
2017-12-21,873.9871826171875,305.3398132324219
2017-12-22,877.8933715820312,306.4529724121094
2017-12-26,874.0105590820312,307.9532470703125
2017-12-27,868.5841064453125,302.7747497558594
2017-12-28,878.5482177734375,305.194580078125
